uniprot_id,source,structure_id,resolution,exp_method,chains,url,available,n_pdb_structures
P0C6T2,pdb,6s7o,3.5,EM,B=1-37,https://files.rcsb.org/download/6s7o.cif,True,5
P0C0S5,pdb,4cay,1.48,X-ray,A=19-128,https://files.rcsb.org/download/4cay.cif,True,21
P0CF51,pdb,4lfh,2.3,X-ray,G=1-122,https://files.rcsb.org/download/4lfh.cif,True,11
P0C0S8,pdb,4qyl,1.8,X-ray,E/F/G/H=2-13,https://files.rcsb.org/download/4qyl.cif,True,39
P0CG04,pdb,2fb4,1.9,X-ray,L=1-106,https://files.rcsb.org/download/2fb4.cif,True,3
P0C2W1,alphafold,AF-P0C2W1-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P0C2W1-F1-model_v6.cif,True,0
P0C1Z6,alphafold,AF-P0C1Z6-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P0C1Z6-F1-model_v6.cif,True,0
P0CAP2,alphafold,AF-P0CAP2-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P0CAP2-F1-model_v6.cif,True,0
P0CF74,alphafold,AF-P0CF74-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P0CF74-F1-model_v6.cif,True,0
P0DI81,alphafold,AF-P0DI81-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P0DI81-F1-model_v6.cif,True,0
P0DI82,alphafold,AF-P0DI82-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P0DI82-F1-model_v6.cif,True,0
P0CG05,,,,,,,False,0
P0DKB6,alphafold,AF-P0DKB6-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P0DKB6-F1-model_v6.cif,True,0
P0DN86,pdb,1hcn,2.6,X-ray,B=21-165,https://files.rcsb.org/download/1hcn.cif,True,6
P0DP23,pdb,7bf1,1.24,X-ray,AAA=1-149,https://files.rcsb.org/download/7bf1.cif,True,272
P0DP25,pdb,6k67,1.95,X-ray,B/D=9-81,https://files.rcsb.org/download/6k67.cif,True,26
P0DOY3,pdb,4o5l,1.5,X-ray,L=1-106,https://files.rcsb.org/download/4o5l.cif,True,6
P0DP24,pdb,5nin,1.7,X-ray,A/B=1-149,https://files.rcsb.org/download/5nin.cif,True,20
P10145,pdb,4xdx,0.95,X-ray,A=30-99,https://files.rcsb.org/download/4xdx.cif,True,21
P10176,pdb,8d4t,3.1,EM,M=26-68,https://files.rcsb.org/download/8d4t.cif,True,2
P0DPB6,pdb,7ob9,2.7,EM,K=1-133,https://files.rcsb.org/download/7ob9.cif,True,36
P10276,pdb,9gfe,1.58,X-ray,A=181-415,https://files.rcsb.org/download/9gfe.cif,True,14
P10070,alphafold,AF-P10070-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P10070-F1-model_v6.cif,True,0
P10242,alphafold,AF-P10242-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P10242-F1-model_v6.cif,True,0
P10071,pdb,4bld,2.8,X-ray,E/F/G/H=328-344,https://files.rcsb.org/download/4bld.cif,True,1
P10415,pdb,8hts,1.25,X-ray,A=1-207,https://files.rcsb.org/download/8hts.cif,True,46
P10244,pdb,6c48,2.32,X-ray,C/F=657-688,https://files.rcsb.org/download/6c48.cif,True,1
P10643,pdb,8b0f,3.0,EM,C=1-843,https://files.rcsb.org/download/8b0f.cif,True,8
P10606,alphafold,AF-P10606-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P10606-F1-model_v6.cif,True,0
P10828,pdb,6kkb,1.7,X-ray,X=211-460,https://files.rcsb.org/download/6kkb.cif,True,34
P10515,pdb,3crk,2.3,X-ray,C/D=214-300,https://files.rcsb.org/download/3crk.cif,True,13
P10600,pdb,1tgj,2.0,X-ray,A=301-412,https://files.rcsb.org/download/1tgj.cif,True,11
P10966,alphafold,AF-P10966-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P10966-F1-model_v6.cif,True,0
P10827,pdb,3ilz,1.85,X-ray,A=148-370,https://files.rcsb.org/download/3ilz.cif,True,10
P11047,pdb,5xau,1.8,X-ray,C/F=1528-1609,https://files.rcsb.org/download/5xau.cif,True,4
P11177,pdb,2ozl,1.9,X-ray,B/D=32-359,https://files.rcsb.org/download/2ozl.cif,True,9
P11142,pdb,5aqm,1.63,X-ray,A/C=1-381,https://files.rcsb.org/download/5aqm.cif,True,38
P11182,pdb,3rnm,2.4,X-ray,E/F=165-213,https://files.rcsb.org/download/3rnm.cif,True,5
P11215,pdb,1mf7,1.25,X-ray,A=144-333,https://files.rcsb.org/download/1mf7.cif,True,25
P11166,pdb,6tha,2.4,X-ray,A=1-492,https://files.rcsb.org/download/6tha.cif,True,5
P11230,pdb,9dms,1.92,EM,E=1-501,https://files.rcsb.org/download/9dms.cif,True,13
P11441,pdb,4x86,1.85,X-ray,A=95-147,https://files.rcsb.org/download/4x86.cif,True,6
P11171,pdb,3qij,1.8,X-ray,A/B=211-488,https://files.rcsb.org/download/3qij.cif,True,3
P11226,pdb,1hup,2.5,X-ray,A=108-248,https://files.rcsb.org/download/1hup.cif,True,1
P11277,pdb,3edu,2.1,X-ray,A=1692-1907,https://files.rcsb.org/download/3edu.cif,True,6
P11802,pdb,9csk,2.25,X-ray,B/D=1-303,https://files.rcsb.org/download/9csk.cif,True,15
P11940,pdb,3kuj,1.4,X-ray,A=544-626,https://files.rcsb.org/download/3kuj.cif,True,29
P11473,pdb,3b0t,1.3,X-ray,A=120-423,https://files.rcsb.org/download/3b0t.cif,True,52
P11498,pdb,8xl9,2.61,EM,A/B/C/D=1-1178,https://files.rcsb.org/download/8xl9.cif,True,10
P11532,pdb,9d58,1.94,X-ray,A/B/C/D=2-246,https://files.rcsb.org/download/9d58.cif,True,5
P12004,pdb,1u7b,1.88,X-ray,A=1-261,https://files.rcsb.org/download/1u7b.cif,True,96
P12111,pdb,1kth,0.95,X-ray,A=3108-3165,https://files.rcsb.org/download/1kth.cif,True,6
P12074,alphafold,AF-P12074-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P12074-F1-model_v6.cif,True,0
P12109,pdb,9gtu,3.14,EM,A=566-1028,https://files.rcsb.org/download/9gtu.cif,True,1
P12110,pdb,9gtu,3.14,EM,B=564-1019,https://files.rcsb.org/download/9gtu.cif,True,1
P12107,alphafold,AF-P12107-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P12107-F1-model_v6.cif,True,0
P12524,alphafold,AF-P12524-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P12524-F1-model_v6.cif,True,0
P13010,pdb,3rz9,2.29,X-ray,B=559-571,https://files.rcsb.org/download/3rz9.cif,True,48
P12259,pdb,3p6z,1.7,X-ray,C/I=685-737,https://files.rcsb.org/download/3p6z.cif,True,15
P12956,pdb,8ag4,2.46,EM,A=1-609,https://files.rcsb.org/download/8ag4.cif,True,44
P13073,alphafold,AF-P13073-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P13073-F1-model_v6.cif,True,0
P13224,pdb,3rfe,1.24,X-ray,A/B=26-146,https://files.rcsb.org/download/3rfe.cif,True,3
P13498,pdb,7yxw,2.5,X-ray,D=151-168,https://files.rcsb.org/download/7yxw.cif,True,7
P12270,pdb,5to5,2.5,X-ray,A/B=2-142,https://files.rcsb.org/download/5to5.cif,True,4
P13232,pdb,3di2,2.7,X-ray,A/C=26-177,https://files.rcsb.org/download/3di2.cif,True,2
P12694,pdb,2bfd,1.39,X-ray,A=46-445,https://files.rcsb.org/download/2bfd.cif,True,24
P13647,pdb,6jfv,2.6,X-ray,B/D=379-476,https://files.rcsb.org/download/6jfv.cif,True,2
P13612,pdb,4hkc,2.2,X-ray,B=1003-1032,https://files.rcsb.org/download/4hkc.cif,True,5
P13645,pdb,6uui,2.07,X-ray,X=337-456,https://files.rcsb.org/download/6uui.cif,True,6
P13671,pdb,7q6c,2.29,X-ray,A=769-934,https://files.rcsb.org/download/7q6c.cif,True,11
P14314,pdb,8d43,2.88,EM,B=1-528,https://files.rcsb.org/download/8d43.cif,True,2
P13804,pdb,1efv,2.1,X-ray,A=20-333,https://files.rcsb.org/download/1efv.cif,True,4
P13726,pdb,6r2w,1.25,X-ray,T=33-242,https://files.rcsb.org/download/6r2w.cif,True,54
P13984,pdb,1f3u,1.7,X-ray,A/C/E/G=2-119,https://files.rcsb.org/download/1f3u.cif,True,58
P13942,alphafold,AF-P13942-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P13942-F1-model_v6.cif,True,0
P14373,alphafold,AF-P14373-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P14373-F1-model_v6.cif,True,0
P14406,alphafold,AF-P14406-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P14406-F1-model_v6.cif,True,0
P14543,alphafold,AF-P14543-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P14543-F1-model_v6.cif,True,0
P14598,pdb,1kq6,1.18,X-ray,A=1-141,https://files.rcsb.org/download/1kq6.cif,True,11
P14618,pdb,6b6u,1.35,X-ray,A/B=7-531,https://files.rcsb.org/download/6b6u.cif,True,57
P14778,pdb,4gaf,2.15,X-ray,B=18-336,https://files.rcsb.org/download/4gaf.cif,True,5
P14784,pdb,6e8k,1.71,X-ray,B=381-393,https://files.rcsb.org/download/6e8k.cif,True,7
P14635,pdb,6gu2,2.0,X-ray,B=165-433,https://files.rcsb.org/download/6gu2.cif,True,13
P14678,pdb,1d3b,2.0,X-ray,B/D/F/H/J/L=1-91,https://files.rcsb.org/download/1d3b.cif,True,69
P14927,pdb,9cg3,2.96,EM,F/S=1-111,https://files.rcsb.org/download/9cg3.cif,True,4
P14770,pdb,3rez,2.35,X-ray,"A/B/C/D=45-52, A/B/C/D=65-76, A/B/C/D=92-102",https://files.rcsb.org/download/3rez.cif,True,2
P15170,pdb,3kui,2.3,X-ray,B=64-78,https://files.rcsb.org/download/3kui.cif,True,7
P14854,alphafold,AF-P14854-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P14854-F1-model_v6.cif,True,0
P14867,pdb,9eqg,2.4,EM,A/D=28-456,https://files.rcsb.org/download/9eqg.cif,True,78
P15260,pdb,1fyh,2.04,X-ray,B/E=18-246,https://files.rcsb.org/download/1fyh.cif,True,5
P14868,pdb,4j15,2.24,X-ray,A/B=1-501,https://files.rcsb.org/download/4j15.cif,True,3
P15309,pdb,3ppd,1.5,X-ray,A=260-265,https://files.rcsb.org/download/3ppd.cif,True,11
P15153,pdb,2w2t,1.95,X-ray,A=2-179,https://files.rcsb.org/download/2w2t.cif,True,4
P15291,pdb,2fy7,1.7,X-ray,A=126-398,https://files.rcsb.org/download/2fy7.cif,True,19
P15382,pdb,9vec,2.7,EM,C/F/I/L=1-129,https://files.rcsb.org/download/9vec.cif,True,3
P15172,alphafold,AF-P15172-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P15172-F1-model_v6.cif,True,0
P15313,alphafold,AF-P15313-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P15313-F1-model_v6.cif,True,0
P15336,pdb,8ype,1.95,X-ray,B=46-80,https://files.rcsb.org/download/8ype.cif,True,7
P15407,alphafold,AF-P15407-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P15407-F1-model_v6.cif,True,0
P15408,alphafold,AF-P15408-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P15408-F1-model_v6.cif,True,0
P15880,pdb,8glp,1.67,EM,SC=1-293,https://files.rcsb.org/download/8glp.cif,True,140
P15509,pdb,4rs1,2.68,X-ray,B=35-315,https://files.rcsb.org/download/4rs1.cif,True,2
P15692,pdb,1mkk,1.32,X-ray,A/B=220-314,https://files.rcsb.org/download/1mkk.cif,True,56
P15954,alphafold,AF-P15954-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P15954-F1-model_v6.cif,True,0
P16118,pdb,1k6m,2.4,X-ray,A/B=40-471,https://files.rcsb.org/download/1k6m.cif,True,1
P15735,pdb,2y7j,2.5,X-ray,A/B/C/D=6-293,https://files.rcsb.org/download/2y7j.cif,True,1
P16144,pdb,3fso,1.41,X-ray,A/B=989-1107,https://files.rcsb.org/download/3fso.cif,True,13
P15927,pdb,4ou0,1.4,X-ray,A=202-270,https://files.rcsb.org/download/4ou0.cif,True,12
P16066,pdb,9bcl,2.9,EM,A/B=32-1061,https://files.rcsb.org/download/9bcl.cif,True,9
P16220,pdb,7tbh,2.3,EM,a/b/c/d/e/f/g/h/i/j/k/l/m/n/o/p/q/r/s/t/u/v/w/x=114-132,https://files.rcsb.org/download/7tbh.cif,True,4
P16871,pdb,7opb,2.14,X-ray,A/B/C=36-231,https://files.rcsb.org/download/7opb.cif,True,7
P16298,pdb,4or9,2.23,X-ray,A=1-524,https://files.rcsb.org/download/4or9.cif,True,3
P17301,pdb,1v7p,1.9,X-ray,C=167-366,https://files.rcsb.org/download/1v7p.cif,True,16
P16662,pdb,2o6l,1.8,X-ray,A/B=285-451,https://files.rcsb.org/download/2o6l.cif,True,1
P17544,alphafold,AF-P17544-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P17544-F1-model_v6.cif,True,0
P16234,pdb,5grn,1.77,X-ray,A=550-973,https://files.rcsb.org/download/5grn.cif,True,15
P17275,alphafold,AF-P17275-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P17275-F1-model_v6.cif,True,0
P17655,pdb,2nqa,2.2,X-ray,A/B=48-346,https://files.rcsb.org/download/2nqa.cif,True,3
P17181,pdb,3s98,1.9,X-ray,A=30-332,https://files.rcsb.org/download/3s98.cif,True,5
P17858,pdb,8w2h,2.6,EM,A/B/C/D=1-780,https://files.rcsb.org/download/8w2h.cif,True,5
P17535,pdb,7ucc,1.94,X-ray,J=266-332,https://files.rcsb.org/download/7ucc.cif,True,9
P17568,pdb,9cwt,3.44,EM,v=1-137,https://files.rcsb.org/download/9cwt.cif,True,5
P17676,pdb,6mg1,1.75,X-ray,A/B=269-344,https://files.rcsb.org/download/6mg1.cif,True,16
P17787,pdb,8st4,2.35,EM,B/C/E=26-502,https://files.rcsb.org/download/8st4.cif,True,15
P18077,pdb,8a3d,1.67,EM,Z=1-110,https://files.rcsb.org/download/8a3d.cif,True,133
P17861,pdb,9ndp,2.82,EM,NB=237-260,https://files.rcsb.org/download/9ndp.cif,True,5
P17980,pdb,8usb,2.73,EM,F=1-439,https://files.rcsb.org/download/8usb.cif,True,78
P18124,pdb,8a3d,1.67,EM,m=1-248,https://files.rcsb.org/download/8a3d.cif,True,133
P17987,pdb,7nvl,2.5,EM,A/a=1-556,https://files.rcsb.org/download/7nvl.cif,True,49
P18507,pdb,9eqg,2.4,EM,C=1-475,https://files.rcsb.org/download/9eqg.cif,True,60
P18074,pdb,6tun,2.07,X-ray,A/B=245-439,https://files.rcsb.org/download/6tun.cif,True,42
P18510,pdb,1ilt,2.0,X-ray,A/B=26-177,https://files.rcsb.org/download/1ilt.cif,True,5
P18084,pdb,7s48,1.9,X-ray,B=760-770,https://files.rcsb.org/download/7s48.cif,True,3
P18615,pdb,8uhg,2.7,EM,X=1-380,https://files.rcsb.org/download/8uhg.cif,True,15
P18564,pdb,9czd,2.23,X-ray,B=22-491,https://files.rcsb.org/download/9czd.cif,True,13
P18206,pdb,4ln2,1.0,X-ray,B=857-867,https://files.rcsb.org/download/4ln2.cif,True,37
P18621,pdb,8a3d,1.67,EM,J=1-184,https://files.rcsb.org/download/8a3d.cif,True,133
P18505,pdb,9cxb,3.33,EM,C=26-474,https://files.rcsb.org/download/9cxb.cif,True,3
P18827,pdb,4gvc,1.54,X-ray,B=303-310,https://files.rcsb.org/download/4gvc.cif,True,3
P18846,alphafold,AF-P18846-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P18846-F1-model_v6.cif,True,0
P18847,alphafold,AF-P18847-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P18847-F1-model_v6.cif,True,0
P18859,pdb,8h9s,2.53,EM,L=1-108,https://files.rcsb.org/download/8h9s.cif,True,9
P18887,pdb,2w3o,1.85,X-ray,C/D=515-522,https://files.rcsb.org/download/2w3o.cif,True,13
P18848,pdb,1ci6,2.6,X-ray,A=280-341,https://files.rcsb.org/download/1ci6.cif,True,1
P19388,pdb,9ehz,2.6,EM,E=1-210,https://files.rcsb.org/download/9ehz.cif,True,56
P19404,pdb,5xtb,3.4,EM,O=36-247,https://files.rcsb.org/download/5xtb.cif,True,5
P19438,pdb,8p6q,1.4,X-ray,A=101-145,https://files.rcsb.org/download/8p6q.cif,True,11
P19387,pdb,9ehz,2.6,EM,C=1-275,https://files.rcsb.org/download/9ehz.cif,True,20
P18850,alphafold,AF-P18850-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P18850-F1-model_v6.cif,True,0
P19447,pdb,4ern,1.8,X-ray,A=494-782,https://files.rcsb.org/download/4ern.cif,True,43
P19429,pdb,8dzv,1.2,X-ray,C=40-52,https://files.rcsb.org/download/8dzv.cif,True,39
P19784,pdb,6tgu,0.83,X-ray,A=1-350,https://files.rcsb.org/download/6tgu.cif,True,33
P19793,pdb,9qx6,1.46,X-ray,A=229-462,https://files.rcsb.org/download/9qx6.cif,True,107
P19838,pdb,8tqd,2.02,X-ray,A=40-245,https://files.rcsb.org/download/8tqd.cif,True,15
P20226,pdb,4roc,1.9,X-ray,B=159-339,https://files.rcsb.org/download/4roc.cif,True,77
P19878,pdb,1hh8,1.8,X-ray,A=1-213,https://files.rcsb.org/download/1hh8.cif,True,7
P20231,pdb,9qfu,1.98,X-ray,A/B/C/D=31-273,https://files.rcsb.org/download/9qfu.cif,True,12
P20248,pdb,4eoj,1.65,X-ray,B/D=175-432,https://files.rcsb.org/download/4eoj.cif,True,107
P20290,pdb,3mcb,1.9,X-ray,B=97-154,https://files.rcsb.org/download/3mcb.cif,True,12
P20585,pdb,8rb1,2.08,X-ray,B=219-1134,https://files.rcsb.org/download/8rb1.cif,True,24
P20042,pdb,8ppl,2.65,EM,Is=1-333,https://files.rcsb.org/download/8ppl.cif,True,11
P20333,pdb,9cu8,1.96,X-ray,B=23-212,https://files.rcsb.org/download/9cu8.cif,True,5
P20618,pdb,5le5,1.8,X-ray,L/Z=29-241,https://files.rcsb.org/download/5le5.cif,True,125
P20674,alphafold,AF-P20674-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P20674-F1-model_v6.cif,True,0
P20648,alphafold,AF-P20648-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P20648-F1-model_v6.cif,True,0
P20908,pdb,7y37,1.45,X-ray,A/B/C=1052-1087,https://files.rcsb.org/download/7y37.cif,True,1
P20963,pdb,2oq1,1.9,X-ray,B=69-87,https://files.rcsb.org/download/2oq1.cif,True,30
P20701,pdb,1mjn,1.3,X-ray,A=153-331,https://files.rcsb.org/download/1mjn.cif,True,41
P21127,pdb,7ukz,2.6,X-ray,A/B/C/D/E/F=428-736,https://files.rcsb.org/download/7ukz.cif,True,1
P21283,pdb,6wm2,3.1,EM,O=1-382,https://files.rcsb.org/download/6wm2.cif,True,5
P20702,pdb,1n3y,1.65,X-ray,A=147-338,https://files.rcsb.org/download/1n3y.cif,True,8
P20809,pdb,8dpv,1.48,X-ray,A=32-199,https://files.rcsb.org/download/8dpv.cif,True,8
P20849,pdb,5ctd,1.6,X-ray,A=754-789,https://files.rcsb.org/download/5ctd.cif,True,5
P21912,pdb,8gs8,2.86,EM,B=1-280,https://files.rcsb.org/download/8gs8.cif,True,5
P21281,pdb,6wlz,2.9,EM,D/E/F=1-511,https://files.rcsb.org/download/6wlz.cif,True,8
P21675,pdb,5i29,1.21,X-ray,A=1518-1659,https://files.rcsb.org/download/5i29.cif,True,64
P21333,pdb,3cnk,1.65,X-ray,A/B=2559-2647,https://files.rcsb.org/download/3cnk.cif,True,26
P22087,pdb,7se7,1.75,X-ray,A=83-321,https://files.rcsb.org/download/7se7.cif,True,12
P21817,pdb,6uhs,2.46,X-ray,A=849-962,https://files.rcsb.org/download/6uhs.cif,True,2
P21941,alphafold,AF-P21941-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P21941-F1-model_v6.cif,True,0
P22301,pdb,2ilk,1.6,X-ray,A=19-178,https://files.rcsb.org/download/2ilk.cif,True,9
P21953,pdb,2bfd,1.39,X-ray,B=51-392,https://files.rcsb.org/download/2bfd.cif,True,24
P22695,pdb,9cg3,2.96,EM,K/W=1-453,https://files.rcsb.org/download/9cg3.cif,True,4
P22309,alphafold,AF-P22309-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P22309-F1-model_v6.cif,True,0
P22059,pdb,7v62,3.25,X-ray,A/B/C/D=406-807,https://files.rcsb.org/download/7v62.cif,True,2
P22415,pdb,1an4,2.9,X-ray,A/B=197-260,https://files.rcsb.org/download/1an4.cif,True,1
P22105,pdb,2cuh,,NMR,A=3845-3946,https://files.rcsb.org/download/2cuh.cif,True,3
P23229,pdb,7ceb,2.89,X-ray,A=24-680,https://files.rcsb.org/download/7ceb.cif,True,2
P22830,pdb,3hcn,1.6,X-ray,A/B=65-423,https://files.rcsb.org/download/3hcn.cif,True,25
P23415,pdb,4x5t,3.5,X-ray,"A/B/C/D/E=246-338, A/B/C/D/E=418-446",https://files.rcsb.org/download/4x5t.cif,True,9
P23246,pdb,7lru,1.6,X-ray,"B=278-456, B=505-535",https://files.rcsb.org/download/7lru.cif,True,13
P23396,pdb,8glp,1.67,EM,SD=1-243,https://files.rcsb.org/download/8glp.cif,True,133
P23511,pdb,8qu4,1.38,X-ray,A=270-282,https://files.rcsb.org/download/8qu4.cif,True,7
P24043,pdb,4yep,1.19,X-ray,A/B=1181-1362,https://files.rcsb.org/download/4yep.cif,True,2
P23458,pdb,6n7a,1.33,X-ray,A/B=854-1154,https://files.rcsb.org/download/6n7a.cif,True,51
P23416,alphafold,AF-P23416-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P23416-F1-model_v6.cif,True,0
P24311,alphafold,AF-P24311-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P24311-F1-model_v6.cif,True,0
P24385,pdb,9csk,2.25,X-ray,A/C=16-271,https://files.rcsb.org/download/9csk.cif,True,11
P23921,pdb,6l3r,2.0,X-ray,A/E=75-742,https://files.rcsb.org/download/6l3r.cif,True,12
P24539,pdb,8h9s,2.53,EM,K=43-256,https://files.rcsb.org/download/8h9s.cif,True,14
P24394,pdb,1iar,2.3,X-ray,B=26-232,https://files.rcsb.org/download/1iar.cif,True,10
P24864,pdb,8vq3,1.84,X-ray,B=96-378,https://files.rcsb.org/download/8vq3.cif,True,17
P24821,pdb,5r61,1.38,X-ray,A=1979-2196,https://files.rcsb.org/download/5r61.cif,True,20
P24928,pdb,6g0r,1.25,X-ray,C=772-782,https://files.rcsb.org/download/6g0r.cif,True,52
P24588,pdb,5nin,1.7,X-ray,C/D=77-92,https://files.rcsb.org/download/5nin.cif,True,3
P24863,pdb,5xs2,2.04,X-ray,B=2-264,https://files.rcsb.org/download/5xs2.cif,True,36
P25024,pdb,8ic0,3.41,EM,A=1-350,https://files.rcsb.org/download/8ic0.cif,True,5
P24941,pdb,6q4g,0.98,X-ray,A=1-298,https://files.rcsb.org/download/6q4g.cif,True,498
P25025,pdb,4q3h,1.44,X-ray,A/B=356-360,https://files.rcsb.org/download/4q3h.cif,True,20
P25054,pdb,5iza,1.5,X-ray,A=407-751,https://files.rcsb.org/download/5iza.cif,True,31
P25205,pdb,7w1y,2.59,EM,3/B=1-808,https://files.rcsb.org/download/7w1y.cif,True,20
P25490,pdb,1ubd,2.5,X-ray,C=291-414,https://files.rcsb.org/download/1ubd.cif,True,3
P25067,alphafold,AF-P25067-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P25067-F1-model_v6.cif,True,0
P25208,pdb,8qu4,1.38,X-ray,B=51-143,https://files.rcsb.org/download/8qu4.cif,True,10
P25786,pdb,5le5,1.8,X-ray,E/S=1-263,https://files.rcsb.org/download/5le5.cif,True,118
P25787,pdb,5le5,1.8,X-ray,A/O=1-234,https://files.rcsb.org/download/5le5.cif,True,118
P25391,,,,,,,False,0
P25789,pdb,5le5,1.8,X-ray,B/P=1-261,https://files.rcsb.org/download/5le5.cif,True,118
P25398,pdb,8glp,1.67,EM,SM=1-132,https://files.rcsb.org/download/8glp.cif,True,133
P25705,pdb,8h9e,2.53,EM,A/B/C=44-553,https://files.rcsb.org/download/8h9e.cif,True,9
P25940,alphafold,AF-P25940-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P25940-F1-model_v6.cif,True,0
P25788,pdb,5le5,1.8,X-ray,F/T=1-255,https://files.rcsb.org/download/5le5.cif,True,120
P26010,pdb,2brq,2.1,X-ray,C/D=768-798,https://files.rcsb.org/download/2brq.cif,True,4
P26196,pdb,4crw,1.75,X-ray,B=307-483,https://files.rcsb.org/download/4crw.cif,True,9
P26006,alphafold,AF-P26006-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P26006-F1-model_v6.cif,True,0
P26368,pdb,5w0g,1.07,X-ray,A=148-229,https://files.rcsb.org/download/5w0g.cif,True,40
P26012,pdb,6om1,2.66,X-ray,B/D/F/H=43-498,https://files.rcsb.org/download/6om1.cif,True,11
P26373,pdb,8a3d,1.67,EM,r=1-211,https://files.rcsb.org/download/8a3d.cif,True,131
P26717,pdb,2l35,,NMR,A=72-100,https://files.rcsb.org/download/2l35.cif,True,1
P26678,pdb,6y40,1.75,X-ray,P=6-21,https://files.rcsb.org/download/6y40.cif,True,7
P27540,pdb,3f1p,1.17,X-ray,B=356-470,https://files.rcsb.org/download/3f1p.cif,True,42
P26715,pdb,3bdw,2.5,X-ray,B/D=113-232,https://files.rcsb.org/download/3bdw.cif,True,5
P26951,pdb,5uwc,2.4,X-ray,G=20-307,https://files.rcsb.org/download/5uwc.cif,True,4
P27449,pdb,6wlw,3.0,EM,1/2/3/4/5/6/7/8/9=1-155,https://files.rcsb.org/download/6wlw.cif,True,9
P27694,pdb,4o0a,1.2,X-ray,A=1-120,https://files.rcsb.org/download/4o0a.cif,True,40
P27986,pdb,5gji,0.9,X-ray,A=325-430,https://files.rcsb.org/download/5gji.cif,True,99
P27658,alphafold,AF-P27658-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P27658-F1-model_v6.cif,True,0
P27635,pdb,8a3d,1.67,EM,p=1-214,https://files.rcsb.org/download/8a3d.cif,True,29
P27918,pdb,8q6r,1.9,X-ray,"C/E=28-135, D/F=256-469",https://files.rcsb.org/download/8q6r.cif,True,13
P28062,pdb,7awe,2.29,X-ray,L/Z=73-275,https://files.rcsb.org/download/7awe.cif,True,22
P27930,pdb,3o4o,3.3,X-ray,C=14-343,https://files.rcsb.org/download/3o4o.cif,True,1
P28066,pdb,5le5,1.8,X-ray,D/R=1-241,https://files.rcsb.org/download/5le5.cif,True,118
P28065,pdb,7awe,2.29,X-ray,H/V=21-219,https://files.rcsb.org/download/7awe.cif,True,7
P28070,pdb,5le5,1.8,X-ray,M/a=46-264,https://files.rcsb.org/download/5le5.cif,True,99
P28072,pdb,5le5,1.8,X-ray,N/b=35-239,https://files.rcsb.org/download/5le5.cif,True,95
P28340,pdb,6tny,3.08,EM,A=1-1107,https://files.rcsb.org/download/6tny.cif,True,6
