uniprot_id,group_id,representative
P35498,grp_0222,P08887
P35499,grp_0697,Q08209
P35606,grp_1179,Q3SYG4
P35611,grp_0345,P35611
P35612,grp_0345,P35611
P35638,grp_0346,P35638
P35658,grp_1341,O75934
P35659,grp_0336,P32780
P35998,grp_0632,P62191
P36222,grp_0349,P36222
P36542,grp_0072,O15315
P36543,grp_0072,O15315
P36544,grp_0313,P26678
P36578,grp_0113,O60524
P36873,grp_0350,P36873
P36897,grp_0916,Q00536
P36941,grp_0351,P36941
P36954,grp_0080,O15514
P36956,grp_0647,Q12772
P36957,grp_0352,P36957
P37088,grp_0353,P37088
P37108,grp_0354,P37108
P37173,grp_0206,P06858
P37198,grp_0101,O43556
P37231,grp_0288,P19793
P37287,grp_0356,P37287
P38117,grp_0357,P38117
P38398,grp_0358,P38398
P38484,grp_0222,P08887
P38570,grp_0000,A0JLT2
P38606,grp_0072,O15315
P38646,grp_1113,Q14657
P38919,grp_0110,O60293
P39019,grp_0644,P62495
P39023,grp_0113,O60524
P39059,grp_0510,P39060
P39060,grp_0510,P39060
P39086,grp_0657,Q13003
P39656,grp_0187,P04843
P40189,grp_0222,P08887
P40197,grp_1038,P01222
P40227,grp_0276,P17987
P40306,grp_0821,Q969U7
P40337,grp_0007,A6NHQ4
P40429,grp_0113,O60524
P40692,grp_0512,P40692
P40763,grp_0523,P42229
P40925,grp_0513,P40925
P40933,grp_0514,P40933
P40937,grp_0343,P35251
P40938,grp_0343,P35251
P40939,grp_0515,P40939
P41002,grp_0516,P41002
P41091,grp_0517,P41091
P41208,grp_0518,P41208
P41227,grp_0018,O00231
P41238,grp_0520,P41238
P41252,grp_0430,Q9P2J5
P41743,grp_1295,Q9BYG4
P42224,grp_0521,P42224
P42226,grp_0317,P27540
P42229,grp_0523,P42229
P42261,grp_0524,P42261
P42262,grp_0657,Q13003
P42285,grp_0525,P42285
P42336,grp_0545,P48736
P42338,grp_0545,P48736
P42345,grp_0682,Q13535
P42574,grp_0526,P42574
P42575,grp_0526,P42574
P42677,grp_0644,P62495
P42695,grp_0673,Q13352
P42701,grp_0222,P08887
P42766,grp_0113,O60524
P43034,grp_1179,Q3SYG4
P43246,grp_0077,O15457
P43307,grp_0226,P09871
P43308,grp_0240,P10966
P43681,grp_0222,P08887
P43686,grp_1227,Q6NXR4
P43699,grp_0333,P31274
P45379,grp_0529,P45379
P46019,grp_0530,P46019
P46020,grp_0530,P46019
P46060,grp_0531,P46060
P46098,grp_0101,O43556
P46379,grp_0091,O43290
P46531,grp_0532,P46531
P46736,grp_1092,Q9BRB3
P46776,grp_0113,O60524
P46777,grp_0113,O60524
P46778,grp_0113,O60524
P46779,grp_0113,O60524
P46781,grp_0644,P62495
P46782,grp_0644,P62495
P46783,grp_0644,P62495
P46937,grp_0313,P26678
P46939,grp_0245,P11532
P46977,grp_0187,P04843
P47755,grp_0538,P47756
P47756,grp_1113,Q14657
P47869,grp_0101,O43556
P47870,grp_0101,O43556
P47897,grp_0539,P47897
P47914,grp_0113,O60524
P47985,grp_0049,O14949
P48047,grp_0072,O15315
P48059,grp_0540,P48059
P48163,grp_0541,P48163
P48167,grp_0101,O43556
P48169,grp_0101,O43556
P48201,grp_1343,O75947
P48382,grp_0542,P48382
P48444,grp_1310,Q9H0R1
P48454,grp_0697,Q08209
P48506,grp_0543,P48506
P48507,grp_0072,O15315
P48544,grp_0738,Q8NCN5
P48549,grp_0738,Q8NCN5
P48551,grp_0222,P08887
P48553,grp_0003,A5PLN9
P48556,grp_0821,Q969U7
P48643,grp_0276,P17987
P48729,grp_0916,Q00536
P48736,grp_0545,P48736
P48740,grp_0226,P09871
P48995,grp_1313,Q9H0W5
P49005,grp_0369,Q7Z3J2
P49069,grp_0103,O43681
P49207,grp_0113,O60524
P49257,grp_0311,P25940
P49336,grp_0776,Q8WWL7
P49354,grp_0547,P49354
P49356,grp_0548,P49356
P49368,grp_0276,P17987
P49406,grp_0064,O15235
P49450,grp_0450,Q9UI30
P49458,grp_0354,P37108
P49642,grp_0550,P49642
P49643,grp_0551,P49643
P49715,grp_0552,P49715
P49716,grp_0553,P49716
P49720,grp_0821,Q969U7
P49721,grp_0821,Q969U7
P49736,grp_0554,P49736
P49746,grp_0436,Q9UBL3
P49747,grp_0436,Q9UBL3
P49754,grp_1179,Q3SYG4
P49765,grp_0555,P49765
P49767,grp_0780,Q8WXH0
P49768,grp_0556,P49768
P49770,grp_0557,P49770
P49790,grp_0558,P49790
P49792,grp_0559,P49792
P49810,grp_0556,P49768
P49815,grp_0673,Q13352
P49821,grp_0017,O00217
P49840,grp_0562,P49840
P49841,grp_0563,P49841
P49848,grp_0336,P32780
P49916,grp_0564,P49916
P49917,grp_0565,P49917
P49959,grp_0566,P49959
P50213,grp_0108,O43837
P50539,grp_0282,P18846
P50613,grp_0567,P50613
P50748,grp_0682,Q13535
P50750,grp_0404,Q9H307
P50914,grp_0113,O60524
P50990,grp_0276,P17987
P50991,grp_0276,P17987
P51114,grp_0841,Q96ES7
P51116,grp_0841,Q96ES7
P51164,grp_0569,P51164
P51168,grp_0353,P37088
P51170,grp_0353,P37088
P51172,grp_0353,P37088
P51398,grp_0064,O15235
P51531,grp_1287,Q9BXF3
P51532,grp_1287,Q9BXF3
P51553,grp_0108,O43837
P51571,grp_0240,P10966
P51587,grp_0072,O15315
P51610,grp_0356,P37287
P51617,grp_0916,Q00536
P51665,grp_1092,Q9BRB3
P51692,grp_0523,P42229
P51787,grp_0572,P51787
P51798,grp_0573,P51798
P51809,grp_0574,P51809
P51946,grp_0567,P50613
P51948,grp_0567,P50613
P51970,grp_0065,O15239
P52292,grp_0575,P52292
P52294,grp_0576,P52294
P52298,grp_0110,O60293
P52434,grp_0080,O15514
P52435,grp_0080,O15514
P52630,grp_0523,P42229
P52655,grp_0336,P32780
P52657,grp_0336,P32780
P52701,grp_0579,P52701
P52815,grp_0064,O15235
P52907,grp_1113,Q14657
P52948,grp_0580,P52948
P52952,grp_0333,P31274
P53355,grp_0581,P53355
P53384,grp_1077,Q9Y5Y2
P53420,grp_0925,Q01955
P53567,grp_1002,Q9H7L9
P53597,grp_0356,P37287
P53609,grp_0582,P53609
P53611,grp_0007,A6NHQ4
P53618,grp_0738,Q8NCN5
P53621,grp_1179,Q3SYG4
P53677,grp_1329,O95876
P53680,grp_0673,Q13352
P53708,grp_0003,A5PLN9
P53803,grp_0080,O15514
P53992,grp_0585,P53992
P54098,grp_0214,P07814
P54105,grp_0586,P54105
P54132,grp_0587,P54132
P54136,grp_0588,P54136
P54274,grp_0152,Q9BSI4
P54277,grp_0590,P54277
P54278,grp_0591,P54278
P54284,grp_0018,O00231
P54289,grp_0018,O00231
P54619,grp_1349,Q9Y478
P54646,grp_0916,Q00536
P54710,grp_0112,O60423
P54725,grp_0593,P54725
P54727,grp_0091,O43290
P55036,grp_0821,Q969U7
P55055,grp_0288,P19793
P55072,grp_0343,P35251
P55084,grp_0597,P55084
P55199,grp_0598,P55199
P55201,grp_1287,Q9BXF3
P55210,grp_0526,P42574
P55211,grp_0600,P55211
P55212,grp_0526,P42574
P55268,grp_0532,P46531
P55735,grp_0601,P55735
P55769,grp_0602,P55769
P55884,grp_0024,O00303
P55957,grp_0604,P55957
P56134,grp_1343,O75947
P56181,grp_0017,O00217
P56192,grp_0606,P56192
P56199,grp_0000,A0JLT2
P56282,grp_0369,Q7Z3J2
P56377,grp_0983,Q9NUS5
P56378,grp_1343,O75947
P56381,grp_1343,O75947
P56385,grp_1343,O75947
P56556,grp_0017,O00217
P56597,grp_1300,Q9C005
P56645,grp_0317,P27540
P56962,grp_1327,O95721
P57054,grp_0609,P57054
P57081,grp_0450,Q9UI30
P57678,grp_0682,Q13535
P57740,grp_0610,P57740
P57775,grp_1179,Q3SYG4
P58400,grp_0717,Q8N2Q7
P58549,grp_0611,P58549
P59047,grp_0006,A6NGQ2
P59646,grp_1119,Q14802
P59780,grp_0983,Q9NUS5
P59910,grp_0612,P59910
P59998,grp_0056,O15143
P60006,grp_0018,O00231
P60059,grp_0615,P60059
P60228,grp_0024,O00303
P60468,grp_0615,P60059
P60484,grp_0617,P60484
P60510,grp_0369,Q7Z3J2
P60568,grp_0240,P10966
P60602,grp_0618,P60602
P60709,grp_0619,P60709
P60763,grp_0620,P60763
P60842,grp_0688,Q13619
P60866,grp_0644,P62495
P60896,grp_0504,Q99627
P60900,grp_0821,Q969U7
P60903,grp_0622,P60903
P61009,grp_0789,Q92546
P61011,grp_0623,P61011
P61088,grp_0746,Q8NEZ2
P61158,grp_0056,O15143
P61160,grp_0056,O15143
P61165,grp_0187,P04843
P61201,grp_0626,P61201
P61218,grp_0080,O15514
P61244,grp_1157,Q15853
P61247,grp_0644,P62495
P61254,grp_0113,O60524
P61289,grp_0471,Q9UL46
P61313,grp_0113,O60524
P61326,grp_1341,O75934
P61328,grp_0921,Q01638
P61353,grp_0113,O60524
P61421,grp_0073,O15342
P61513,grp_0113,O60524
P61599,grp_0018,O00231
P61619,grp_0615,P60059
P61758,grp_0969,Q9NQP4
P61803,grp_0187,P04843
P61812,grp_1037,P01137
P61923,grp_0983,Q9NUS5
P61927,grp_0113,O60524
P61962,grp_1179,Q3SYG4
P61964,grp_1179,Q3SYG4
P61966,grp_0629,P61966
P62068,grp_0485,Q9UPT9
P62072,grp_1067,Q9Y5J7
P62081,grp_0644,P62495
P62136,grp_0369,Q7Z3J2
P62140,grp_0369,Q7Z3J2
P62191,grp_0632,P62191
P62195,grp_1227,Q6NXR4
P62241,grp_0644,P62495
P62244,grp_0644,P62495
P62249,grp_0644,P62495
P62263,grp_0644,P62495
P62266,grp_0644,P62495
P62269,grp_0644,P62495
P62273,grp_0644,P62495
P62277,grp_0644,P62495
P62280,grp_0644,P62495
P62304,grp_1091,Q9BRA0
P62306,grp_1091,Q9BRA0
P62308,grp_1091,Q9BRA0
P62310,grp_1091,Q9BRA0
P62312,grp_1091,Q9BRA0
P62314,grp_1091,Q9BRA0
P62316,grp_1091,Q9BRA0
P62318,grp_0738,Q8NCN5
P62333,grp_0821,Q969U7
P62424,grp_0113,O60524
P62487,grp_0080,O15514
P62495,grp_0644,P62495
P62699,grp_1179,Q3SYG4
P62701,grp_0644,P62495
P62750,grp_0113,O60524
P62753,grp_0082,O15550
P62805,grp_0874,P62805
P62807,grp_0875,P62807
P62829,grp_0113,O60524
P62841,grp_0644,P62495
P62847,grp_0644,P62495
P62851,grp_0644,P62495
P62854,grp_0644,P62495
P62857,grp_0644,P62495
P62861,grp_0644,P62495
P62873,grp_0306,P25024
P62875,grp_0080,O15514
P62877,grp_0614,P60006
P62888,grp_0672,Q13347
P62891,grp_0113,O60524
P62899,grp_0113,O60524
P62906,grp_0644,P62495
P62910,grp_0113,O60524
P62913,grp_0113,O60524
P62917,grp_0113,O60524
P62945,grp_0644,P62495
P62979,grp_0091,O43290
P62987,grp_0091,O43290
P63000,grp_1004,Q9H7X7
P63010,grp_0738,Q8NCN5
P63096,grp_0222,P08887
P63098,grp_0369,Q7Z3J2
P63104,grp_0313,P26678
P63167,grp_0844,Q96FJ2
P63172,grp_0889,P63172
P63173,grp_0113,O60524
P63208,grp_0007,A6NHQ4
P63211,grp_0306,P25024
P63220,grp_0644,P62495
P63244,grp_0644,P62495
P63252,grp_0893,P63252
P63272,grp_0841,Q96ES7
P63279,grp_0746,Q8NEZ2
P63316,grp_0697,Q08209
P67775,grp_0894,P67775
P67809,grp_0895,P67809
P67812,grp_0862,Q96LU5
P67870,grp_0896,P67870
P68400,grp_0916,Q00536
P68402,grp_1135,Q15102
P68431,grp_0897,P68431
P68543,grp_0091,O43290
P68871,grp_0898,P69892
P69849,grp_0222,P08887
P69891,grp_0898,P69892
P69892,grp_0898,P69892
P69905,grp_0898,P69892
P78316,grp_0033,O00566
P78345,grp_0672,Q13347
P78346,grp_0899,P78346
P78352,grp_1295,Q9BYG4
P78364,grp_0900,P78364
P78371,grp_0276,P17987
P78395,grp_0374,Q7Z6M2
P78396,grp_0776,Q8WWL7
P78406,grp_0901,P78406
P78509,grp_0902,P78509
P78527,grp_0000,A0JLT2
P78537,grp_1002,Q9H7L9
P78552,grp_0222,P08887
P78560,grp_0397,Q9HB75
P81605,grp_0904,P81605
P82251,grp_0490,Q9Y251
P82279,grp_0905,P82279
P82650,grp_0064,O15235
P82663,grp_0064,O15235
P82664,grp_0064,O15235
P82673,grp_0064,O15235
P82675,grp_0064,O15235
P82909,grp_0906,P82909
P82912,grp_0064,O15235
P82914,grp_0064,O15235
P82921,grp_0064,O15235
P82930,grp_0064,O15235
P82932,grp_0064,O15235
P82933,grp_0064,O15235
P82979,grp_0908,P82979
P83369,grp_0909,P83369
P83436,grp_0110,O60293
P83731,grp_0113,O60524
P83876,grp_0910,P83876
P83881,grp_0113,O60524
P84022,grp_0313,P26678
P84090,grp_0785,Q8WYQ5
P84098,grp_0113,O60524
P85299,grp_0912,P85299
P86790,grp_0574,P51809
P86791,grp_0574,P51809
P98161,grp_0913,P98161
P98196,grp_0112,O60423
P98198,grp_0112,O60423
P99999,grp_0914,P99999
Q00013,grp_0929,Q02641
Q00059,grp_0590,P54277
Q00266,grp_0915,Q00266
Q00403,grp_0080,O15514
Q00526,grp_0776,Q8WWL7
Q00534,grp_0916,Q00536
Q00535,grp_0916,Q00536
Q00536,grp_0916,Q00536
Q00597,grp_0070,O15287
Q00653,grp_0222,P08887
Q00839,grp_1179,Q3SYG4
Q00978,grp_1367,Q96T60
Q00987,grp_0059,O15151
Q01081,grp_0917,Q01081
Q01094,grp_0918,Q01094
Q01118,grp_0240,P10966
Q01201,grp_0673,Q13352
Q01344,grp_0920,Q01344
Q01638,grp_0222,P08887
Q01650,grp_0490,Q9Y251
Q01658,grp_1122,Q14919
Q01780,grp_0923,Q01780
Q01813,grp_0217,P08237
Q01831,grp_0697,Q08209
Q01955,grp_0925,Q01955
Q02108,grp_0926,Q02108
Q02153,grp_0926,Q02108
Q02218,grp_0927,Q02218
Q02410,grp_0928,Q02410
Q02543,grp_0113,O60524
Q02641,grp_0018,O00231
Q02878,grp_0113,O60524
Q03164,grp_0930,Q03164
Q03188,grp_0129,O75150
Q03405,grp_0222,P08887
Q03468,grp_0932,Q03468
Q03692,grp_0101,O43556
Q04206,grp_0313,P26678
Q04323,grp_0091,O43290
Q04637,grp_0934,Q04637
Q04844,grp_0211,P07510
Q04864,grp_0222,P08887
Q05048,grp_0935,Q05048
Q05195,grp_0936,Q05195
Q05329,grp_0068,O15269
Q05513,grp_1295,Q9BYG4
Q05586,grp_0657,Q13003
Q05707,grp_0222,P08887
Q05901,grp_0211,P07510
Q05BQ5,grp_1348,Q9Y468
Q05DH4,grp_1007,Q9H8T0
Q06055,grp_1343,O75947
Q06265,grp_0702,Q06265
Q06323,grp_0471,Q9UL46
Q06330,grp_0704,Q06330
Q06432,grp_0705,Q06432
Q06587,grp_0163,Q99496
Q06609,grp_0706,Q06609
Q06643,grp_0101,O43556
Q06787,grp_0707,Q06787
Q07001,grp_0211,P07510
Q07020,grp_0113,O60524
Q07092,grp_0673,Q13352
Q07326,grp_0693,Q07326
Q07444,grp_0314,P26715
Q07617,grp_0356,P37287
Q07699,grp_0240,P10966
Q07812,grp_0807,Q92843
Q07817,grp_0807,Q92843
Q07820,grp_0694,Q07820
Q07837,grp_0490,Q9Y251
Q07864,grp_0369,Q7Z3J2
Q07889,grp_1004,Q9H7X7
Q07954,grp_0696,Q07954
Q08050,grp_1298,Q9BZS1
Q08209,grp_0697,Q08209
Q08211,grp_0698,Q08211
Q08289,grp_0018,O00231
Q08334,grp_0222,P08887
Q08379,grp_0673,Q13352
Q08945,grp_0719,Q8N3I7
Q08999,grp_0700,Q08999
Q09019,grp_1179,Q3SYG4
Q09028,grp_0701,Q09028
Q09161,grp_0110,O60293
Q09428,grp_0077,O15457
Q09666,grp_0622,P60903
Q0D2K2,grp_1186,Q53GT1
Q0PNE2,grp_0072,O15315
Q0VDF9,grp_1113,Q14657
Q0VG06,grp_0070,O15287
Q0VGL1,grp_1329,O95876
Q10567,grp_0673,Q13352
Q10570,grp_1179,Q3SYG4
Q10586,grp_1165,Q16534
Q10713,grp_0049,O14949
Q12768,grp_0110,O60293
Q12769,grp_0018,O00231
Q12770,grp_1179,Q3SYG4
Q12772,grp_0647,Q12772
Q12788,grp_0033,O00566
Q12789,grp_1179,Q3SYG4
Q12809,grp_0118,O60741
Q12824,grp_0037,O14497
Q12830,grp_1287,Q9BXF3
Q12834,grp_1179,Q3SYG4
Q12873,grp_1120,Q14839
Q12874,grp_0650,Q12874
Q12879,grp_0657,Q13003
Q12904,grp_0651,Q12904
Q12912,grp_0780,Q8WXH0
Q12933,grp_0351,P36941
Q12959,grp_0654,Q12959
Q12962,grp_0655,Q12962
Q12980,grp_0128,O75140
Q12996,grp_0656,Q12996
Q13002,grp_0657,Q13003
Q13003,grp_0657,Q13003
Q13007,grp_1303,Q9GZX6
Q13033,grp_0658,Q13033
Q13042,grp_0018,O00231
Q13075,grp_0659,Q13075
Q13084,grp_0064,O15235
Q13098,grp_0110,O60293
Q13099,grp_0356,P37287
Q13111,grp_1179,Q3SYG4
Q13112,grp_1179,Q3SYG4
Q13113,grp_0661,Q13113
Q13114,grp_0351,P36941
Q13131,grp_0663,Q13131
Q13133,grp_0288,P19793
Q13144,grp_0665,Q13144
Q13155,grp_1113,Q14657
Q13156,grp_0269,P15927
Q13158,grp_0397,Q9HB75
Q13185,grp_0165,Q99549
Q13200,grp_0668,Q13200
Q13201,grp_0101,O43556
Q13216,grp_0080,O15514
Q13224,grp_0669,Q13224
Q13241,grp_0314,P26715
Q13257,grp_0116,O60673
Q13261,grp_0514,P40933
Q13309,grp_0007,A6NHQ4
Q13319,grp_1133,Q15078
Q13323,grp_1002,Q9H7L9
Q13326,grp_0795,Q92629
Q13330,grp_0671,Q13330
Q13347,grp_0024,O00303
Q13349,grp_0018,O00231
Q13352,grp_0673,Q13352
Q13367,grp_0738,Q8NCN5
Q13404,grp_0746,Q8NEZ2
Q13405,grp_0064,O15235
Q13409,grp_1113,Q14657
Q13415,grp_0675,Q13415
Q13416,grp_0676,Q13416
Q13418,grp_0540,P48059
Q13424,grp_1295,Q9BYG4
Q13426,grp_0677,Q13426
Q13428,grp_0673,Q13352
Q13435,grp_0650,Q12874
Q13454,grp_0678,Q13454
Q13469,grp_0222,P08887
Q13472,grp_0679,Q13472
Q13478,grp_0222,P08887
Q13485,grp_0313,P26678
Q13487,grp_0842,Q96EV8
Q13488,grp_1350,Q9Y487
Q13489,grp_0659,Q13075
Q13490,grp_0659,Q13075
Q13503,grp_0000,A0JLT2
Q13505,grp_0606,P56192
Q13535,grp_0682,Q13535
Q13546,grp_0397,Q9HB75
Q13547,grp_0202,P06400
Q13563,grp_0684,Q13563
Q13564,grp_0685,Q13564
Q13573,grp_1341,O75934
Q13596,grp_1076,Q9Y5X3
Q13601,grp_0707,Q06787
Q13608,grp_0343,P35251
Q13616,grp_0686,Q13616
Q13617,grp_0687,Q13617
Q13618,grp_0687,Q13617
Q13619,grp_0688,Q13619
Q13620,grp_0687,Q13617
Q13651,grp_0222,P08887
Q13683,grp_0003,A5PLN9
Q13698,grp_0689,Q13698
Q13751,grp_0532,P46531
Q13753,grp_0532,P46531
Q13765,grp_0690,Q13765
Q13769,grp_0691,Q13769
Q13794,grp_0692,Q13794
Q13797,grp_0003,A5PLN9
Q13838,grp_0688,Q13619
Q13868,grp_0702,Q06265
Q13884,grp_1094,Q13884
Q13888,grp_0336,P32780
Q13889,grp_0336,P32780
Q13936,grp_0697,Q08209
Q13952,grp_0301,P23511
Q14004,grp_0404,Q9H307
Q14005,grp_0222,P08887
Q14031,grp_0673,Q13352
Q14050,grp_0171,P02452
Q14055,grp_0171,P02452
Q14103,grp_1341,O75934
Q14116,grp_0222,P08887
Q14118,grp_1097,Q14118
Q14137,grp_1098,Q14137
Q14141,grp_1099,Q14141
Q14145,grp_1186,Q53GT1
Q14152,grp_0024,O00303
Q14159,grp_1101,Q14159
Q14160,grp_1102,Q14160
Q14164,grp_0916,Q00536
Q14181,grp_0369,Q7Z3J2
Q14186,grp_0036,O00716
Q14188,grp_0036,O00716
Q14197,grp_0064,O15235
Q14204,grp_1105,Q14204
Q14209,grp_1106,Q14209
Q14213,grp_0222,P08887
Q14232,grp_0557,P49770
Q14240,grp_0688,Q13619
Q14442,grp_1107,Q14442
Q14457,grp_0091,O43290
Q14493,grp_0454,Q9UIV1
Q14494,grp_1110,Q14494
Q14524,grp_0697,Q08209
Q14527,grp_1112,Q14527
Q14566,grp_0687,Q13617
Q14582,grp_1280,Q9BW11
Q14626,grp_0222,P08887
Q14627,grp_0222,P08887
Q14654,grp_0738,Q8NCN5
Q14657,grp_1113,Q14657
Q14683,grp_0486,Q9UQE7
Q14686,grp_1115,Q14686
Q14691,grp_0687,Q13617
Q14692,grp_0033,O00566
Q14697,grp_1116,Q14697
Q14714,grp_0829,Q96B77
Q14746,grp_0110,O60293
Q14764,grp_1117,Q14764
Q14765,grp_0523,P42229
Q14781,grp_0165,Q99549
Q14790,grp_0526,P42574
Q147X3,grp_1211,Q5VZE5
Q14802,grp_1119,Q14802
Q14839,grp_1120,Q14839
Q14865,grp_1121,Q14865
Q14919,grp_1122,Q14919
Q14957,grp_0657,Q13003
Q14974,grp_0673,Q13352
Q14978,grp_1124,Q14978
Q14993,grp_0311,P25940
Q14997,grp_0821,Q969U7
Q14999,grp_0007,A6NHQ4
Q14CS0,grp_0091,O43290
Q14CW9,grp_1125,Q14CW9
Q14CX7,grp_0018,O00231
Q15003,grp_0765,Q8TF05
Q15005,grp_0829,Q96B77
Q15006,grp_0018,O00231
Q15007,grp_1117,Q14764
Q15008,grp_0821,Q969U7
Q15014,grp_0439,Q9UBU8
Q15018,grp_1092,Q9BRB3
Q15019,grp_1004,Q9H7X7
Q15021,grp_0673,Q13352
Q15022,grp_0874,P62805
Q15024,grp_0702,Q06265
Q15029,grp_1091,Q9BRA0
Q15046,grp_0341,P35244
Q15051,grp_0839,Q96ED9
Q15054,grp_0342,P35249
Q15061,grp_0033,O00566
Q15078,grp_0916,Q00536
Q15080,grp_1134,Q15080
Q15102,grp_1135,Q15102
Q15131,grp_0916,Q00536
Q15155,grp_0222,P08887
Q15233,grp_1341,O75934
Q15269,grp_0033,O00566
Q15287,grp_0027,O00422
Q15291,grp_1137,Q15291
Q15329,grp_0036,O00716
Q15334,grp_1179,Q3SYG4
Q15369,grp_0007,A6NHQ4
Q15370,grp_0007,A6NHQ4
Q15388,grp_1139,Q15388
Q15393,grp_0650,Q12874
Q15399,grp_1318,O95256
Q15413,grp_0295,P21817
Q15427,grp_1091,Q9BRA0
Q15428,grp_0650,Q12874
Q15431,grp_1141,Q15431
Q15459,grp_0928,Q02410
Q15468,grp_1142,Q15468
Q15477,grp_1179,Q3SYG4
Q15485,grp_0034,O00602
Q15528,grp_0000,A0JLT2
Q15532,grp_1144,Q15532
Q15542,grp_1179,Q3SYG4
Q15543,grp_0336,P32780
Q15544,grp_0336,P32780
Q15545,grp_1146,Q15545
Q15554,grp_1147,Q15554
Q15572,grp_1341,O75934
Q15573,grp_0110,O60293
Q15596,grp_0288,P19793
Q15628,grp_0397,Q9HB75
Q15631,grp_0501,Q99598
Q15633,grp_0356,P37287
Q15637,grp_1149,Q15637
Q15648,grp_0288,P19793
Q15650,grp_1151,Q15650
Q15661,grp_0179,P03952
Q15700,grp_1295,Q9BYG4
Q15744,grp_1152,Q15744
Q15750,grp_0916,Q00536
Q15788,grp_0288,P19793
Q15796,grp_0313,P26678
Q15797,grp_0356,P37287
Q15819,grp_0746,Q8NEZ2
Q15822,grp_0211,P07510
Q15825,grp_0211,P07510
Q15831,grp_0916,Q00536
Q15853,grp_1157,Q15853
Q15858,grp_0222,P08887
Q15904,grp_0073,O15342
Q15906,grp_1159,Q15906
Q15910,grp_1160,Q15910
Q16099,grp_0657,Q13003
Q16181,grp_1004,Q9H7X7
Q16186,grp_0091,O43290
Q16236,grp_1162,Q16236
Q16254,grp_0036,O00716
Q16363,grp_0980,Q9NTJ3
Q16394,grp_0119,O60762
Q16445,grp_0101,O43556
Q16478,grp_0657,Q13003
Q16514,grp_0336,P32780
Q16520,grp_0532,P46531
Q16526,grp_1164,Q16526
Q16531,grp_1235,Q6P3S6
Q16533,grp_1331,O75971
Q16534,grp_1165,Q16534
Q16540,grp_0064,O15235
Q16543,grp_1166,Q16543
Q16552,grp_0869,Q96PD4
Q16570,grp_1167,Q16570
Q16576,grp_1179,Q3SYG4
Q16585,grp_0795,Q92629
Q16586,grp_0101,O43556
Q16594,grp_0336,P32780
Q16595,grp_1168,Q16595
Q16602,grp_0657,Q13003
Q16611,grp_0807,Q92843
Q16621,grp_1110,Q14494
Q16630,grp_1169,Q16630
Q16637,grp_0803,Q92794
Q16649,grp_1170,Q16649
Q16665,grp_0317,P27540
Q16695,grp_0803,Q92794
Q16718,grp_0017,O00217
Q16740,grp_1173,Q16740
Q16787,grp_0980,Q9NTJ3
Q16795,grp_0017,O00217
Q16816,grp_0530,P46019
Q16864,grp_0072,O15315
Q16875,grp_0299,P22830
Q16877,grp_0299,P22830
Q16891,grp_0101,O43556
Q17RW2,grp_0311,P25940
Q19AV6,grp_1175,Q19AV6
Q1HG43,grp_0186,P04839
Q1HG44,grp_0705,Q06432
Q1ZZU3,grp_0495,Q9Y2D1
Q2M389,grp_0110,O60293
Q2MV58,grp_1176,Q2MV58
Q2NKJ3,grp_1177,Q2NKJ3
Q2TBA0,grp_1186,Q53GT1
Q2UY09,grp_0018,O00231
Q2VPB7,grp_0673,Q13352
Q2WGJ6,grp_1186,Q53GT1
Q2WGJ8,grp_1286,Q9BXB4
Q3B726,grp_0060,O15160
Q3KNV8,grp_0163,Q99496
Q3MIR4,grp_0098,O43520
Q3MUY2,grp_1178,Q3MUY2
Q3SY84,grp_1225,Q6KB66
Q3SYG4,grp_1179,Q3SYG4
Q3T906,grp_1180,Q3T906
Q3ZCQ8,grp_1181,Q3ZCQ8
Q49AN0,grp_1164,Q16526
Q4ADV7,grp_1179,Q3SYG4
Q4G0F5,grp_0789,Q92546
Q4G163,grp_0110,O60293
Q4LE39,grp_1182,Q4LE39
Q4U2R6,grp_0064,O15235
Q4VC05,grp_0803,Q92794
Q504Q3,grp_1179,Q3SYG4
Q52LA3,grp_0235,P10244
Q52LJ0,grp_1183,Q52LJ0
Q52LR7,grp_0404,Q9H307
Q53F19,grp_0110,O60293
Q53G59,grp_1186,Q53GT1
Q53GS7,grp_0079,O15504
Q53GS9,grp_1091,Q9BRA0
Q53GT1,grp_0541,P48163
Q53H12,grp_1187,Q53H12
Q53HC5,grp_1186,Q53GT1
Q53HL2,grp_0076,O15392
Q53S33,grp_0405,Q9H3K6
Q53T94,grp_1188,Q53T94
Q53TQ3,grp_0404,Q9H307
Q567U6,grp_0121,O60826
Q587J8,grp_0006,A6NGQ2
Q58A45,grp_0916,Q00536
Q58WW2,grp_1189,Q58WW2
Q5BKZ1,grp_1190,Q5BKZ1
Q5EE01,grp_0673,Q13352
Q5H8A4,grp_1191,Q5H8A4
Q5H9F3,grp_0154,Q9BSM1
Q5H9S7,grp_1179,Q3SYG4
Q5HYA8,grp_1192,Q5HYA8
Q5HYK3,grp_0450,Q9UI30
Q5IJ48,grp_0916,Q00536
Q5J8M3,grp_0093,O43402
Q5JPE7,grp_0222,P08887
Q5JS54,grp_1194,Q5JS54
Q5JU00,grp_1038,P01222
Q5JVF3,grp_0504,Q99627
Q5MIZ7,grp_1286,Q9BXB4
Q5MNV8,grp_1049,O94952
Q5PSV4,grp_1002,Q9H7L9
Q5QJE6,grp_0033,O00566
Q5QP82,grp_1179,Q3SYG4
Q5RKV6,grp_0702,Q06265
