uniprot_id,group_id,representative
P09429,grp_0561,Q9NR33
P09486,grp_0210,P09486
P09543,grp_0211,P09543
P09603,grp_0212,P09603
P09619,grp_0213,P09619
P09622,grp_0214,P09622
P09629,grp_0722,Q9UBX0
P09651,grp_0215,P09651
P09661,grp_1850,O60508
P09669,grp_0216,P09669
P09683,grp_1932,P84077
P09693,grp_1727,Q08722
P09758,grp_0218,P09758
P09871,grp_0219,P09871
P09874,grp_0602,Q9Y6F1
P09884,grp_1354,Q9BVW5
P09913,grp_1184,Q92616
P09914,grp_1184,Q92616
P09917,grp_1936,P98161
P09919,grp_2065,O75462
P09936,grp_0220,P09936
P09958,grp_0613,Q9Y6W3
P0C0S5,grp_0302,P16402
P0CG13,grp_1254,O75971
P0DI81,grp_0773,Q9ULD6
P0DJ07,grp_0221,P0DJ07
P0DMS8,grp_0514,O75096
P0DMV8,grp_1461,P34932
P0DMV9,grp_1461,P34932
P0DOX5,grp_0590,Q9NX02
P0DP23,grp_0222,P0DP23
P0DP24,grp_0223,P0DP24
P0DP25,grp_1727,Q08722
P0DPB3,grp_2007,Q96HA7
P0DPB5,grp_0224,P0DPB5
P0DPB6,grp_1871,O15160
P0DTU3,grp_0590,Q9NX02
P0DTU4,grp_0590,Q9NX02
P10071,grp_0226,P10071
P10155,grp_0352,P22033
P10176,grp_0227,P10176
P10244,grp_0228,P10244
P10275,grp_0175,P06401
P10276,grp_0175,P06401
P10398,grp_0230,P10398
P10415,grp_1031,Q16611
P10451,grp_0628,Q9Y547
P10599,grp_1836,Q8IXB1
P10600,grp_1840,O95390
P10606,grp_0227,P10176
P10619,grp_0629,Q9Y570
P10635,grp_0243,P11511
P10636,grp_0231,P10636
P10644,grp_0433,P31323
P10646,grp_0590,Q9NX02
P10721,grp_0232,P10721
P10747,grp_0233,P10747
P10809,grp_0060,O14775
P10826,grp_0175,P06401
P10827,grp_0175,P06401
P10828,grp_0175,P06401
P10909,grp_0236,P10909
P10911,grp_1994,Q96FC9
P10912,grp_0237,P10912
P10914,grp_1965,Q02556
P11021,grp_1461,P34932
P11047,grp_1874,O15230
P11142,grp_0238,P11142
P11166,grp_0553,Q9NQ40
P11171,grp_0887,Q13402
P11172,grp_0201,P08195
P11215,grp_1495,P38570
P11226,grp_1403,Q9H2X3
P11229,grp_1080,Q5T848
P11230,grp_0124,P02708
P11274,grp_1994,Q96FC9
P11308,grp_0239,P11308
P11309,grp_1154,Q7KZI7
P11362,grp_1154,Q7KZI7
P11387,grp_0240,P11387
P11388,grp_0241,P11388
P11413,grp_1400,Q9H269
P11441,grp_0242,P11441
P11473,grp_0175,P06401
P11511,grp_0243,P11511
P11712,grp_0243,P11511
P11717,grp_0891,Q13438
P11802,grp_1154,Q7KZI7
P11831,grp_0244,P11831
P11836,grp_1727,Q08722
P11912,grp_0590,Q9NX02
P11926,grp_0246,P11926
P11940,grp_0247,P11940
P12004,grp_0248,P12004
P12018,grp_1727,Q08722
P12074,grp_0227,P10176
P12111,grp_0190,P07477
P12268,grp_0249,P12268
P12270,grp_0250,P12270
P12272,grp_0251,P12272
P12273,grp_0299,P16144
P12277,grp_0252,P12277
P12314,grp_0590,Q9NX02
P12643,grp_0253,P12643
P12644,grp_1840,O95390
P12755,grp_0254,P12757
P12757,grp_0254,P12757
P12814,grp_0582,Q9NVD7
P12821,grp_0255,P12821
P12830,grp_0862,O43556
P12931,grp_0761,Q9UKS6
P12956,grp_0256,P12956
P13010,grp_0257,P13010
P13056,grp_0175,P06401
P13073,grp_0227,P10176
P13196,grp_1395,Q9H1K1
P13224,grp_0258,P13224
P13489,grp_0134,P03950
P13498,grp_0259,P13498
P13521,grp_0761,Q9UKS6
P13569,grp_1398,Q9H222
P13612,grp_0260,P13612
P13631,grp_0175,P06401
P13637,grp_1386,Q9H0Q3
P13639,grp_1886,P62495
P13645,grp_0262,P13645
P13647,grp_0263,P13647
P13674,grp_0831,Q9Y3D6
P13726,grp_0091,P00749
P13727,grp_0265,P13727
P13861,grp_0433,P31323
P13866,grp_1727,Q08722
P13945,grp_1727,Q08722
P13984,grp_1254,O75971
P13995,grp_0267,P13995
P14174,grp_0268,P14174
P14210,grp_0269,P14210
P14324,grp_0270,P14324
P14373,grp_1589,P49746
P14384,grp_0305,P16870
P14406,grp_0227,P10176
P14415,grp_1727,Q08722
P14416,grp_0271,P14416
P14598,grp_0814,Q9Y2I1
P14618,grp_0427,P30613
P14625,grp_0272,P14625
P14635,grp_0177,P06493
P14672,grp_0553,Q9NQ40
P14678,grp_1355,Q9BW85
P14679,grp_0590,Q9NX02
P14770,grp_0258,P13224
P14778,grp_0203,P08620
P14780,grp_0274,P14780
P14784,grp_0275,P14784
P14854,grp_0227,P10176
P14859,grp_0208,P09086
P14866,grp_0276,P14866
P14867,grp_0124,P02708
P14868,grp_1468,P35244
P14921,grp_0239,P11308
P14923,grp_0277,P14923
P15018,grp_2065,O75462
P15036,grp_0278,P15036
P15056,grp_0279,P15056
P15169,grp_0305,P16870
P15170,grp_0280,P15170
P15172,grp_0291,P15884
P15260,grp_0281,P15260
P15311,grp_0282,P15311
P15328,grp_0283,P15328
P15336,grp_0284,P15336
P15382,grp_0285,P15382
P15391,grp_1727,Q08722
P15498,grp_1994,Q96FC9
P15502,grp_0287,P15502
P15509,grp_0288,P15509
P15514,grp_1288,Q99075
P15531,grp_0289,P15531
P15538,grp_0243,P11511
P15692,grp_1840,O95390
P15814,grp_1727,Q08722
P15880,grp_1886,P62495
P15884,grp_0291,P15884
P15918,grp_0292,P15918
P15923,grp_0291,P15884
P15927,grp_0293,P15927
P15941,grp_0294,P15941
P15954,grp_0227,P10176
P16035,grp_0098,P01033
P16066,grp_1048,Q3KNW5
P16070,grp_0295,P16070
P16083,grp_0296,P16083
P16104,grp_0297,P16104
P16109,grp_0298,P16109
P16144,grp_0299,P16144
P16220,grp_0300,P16220
P16234,grp_1154,Q7KZI7
P16278,grp_0201,P08195
P16284,grp_2065,O75462
P16298,grp_1524,P42356
P16333,grp_0301,P16333
P16383,grp_1083,Q5TB80
P16389,grp_0351,P22001
P16402,grp_0302,P16402
P16422,grp_0218,P09758
P16444,grp_0094,P00813
P16471,grp_2065,O75462
P16473,grp_0590,Q9NX02
P16499,grp_0884,Q13370
P16520,grp_0514,O75096
P16591,grp_0055,O14654
P16615,grp_1615,P50993
P16671,grp_0304,P16671
P16870,grp_0305,P16870
P16871,grp_0306,P16871
P16885,grp_0055,O14654
P16989,grp_0813,Q9Y2F5
P17096,grp_0307,P17096
P17181,grp_2065,O75462
P17252,grp_1154,Q7KZI7
P17301,grp_1403,Q9H2X3
P17535,grp_0308,P17535
P17542,grp_0291,P15884
P17544,grp_0310,P17544
P17568,grp_0863,O15239
P17600,grp_0311,P17600
P17612,grp_0312,P17612
P17676,grp_0313,P17676
P17706,grp_0320,P18433
P17787,grp_1727,Q08722
P17813,grp_1966,Q02643
P17844,grp_1333,Q9BTD8
P17858,grp_0314,P17858
P17931,grp_1589,P49746
P17936,grp_0370,P24593
P17947,grp_0239,P11308
P17948,grp_1727,Q08722
P17980,grp_0771,Q9UL46
P17987,grp_0060,O14775
P18065,grp_0316,P18065
P18074,grp_0317,P18074
P18077,grp_0038,O00541
P18084,grp_0318,P18084
P18089,grp_0104,P01258
P18124,grp_0038,O00541
P18146,grp_0380,P25490
P18206,grp_0319,P18206
P18433,grp_0320,P18433
P18505,grp_0124,P02708
P18507,grp_0124,P02708
P18545,grp_0321,P18545
P18564,grp_1495,P38570
P18615,grp_0322,P18615
P18621,grp_0038,O00541
P18627,grp_1727,Q08722
P18754,grp_0324,P18754
P18825,grp_1080,Q5T848
P18827,grp_0152,P04921
P18847,grp_0326,P18847
P18848,grp_0327,P18848
P18858,grp_0328,P18858
P18859,grp_1253,O75947
P18887,grp_0329,P18887
P19022,grp_0862,O43556
P19105,grp_1872,O15182
P19174,grp_0330,P19174
P19235,grp_2065,O75462
P19320,grp_1727,Q08722
P19338,grp_1727,Q08722
P19367,grp_1608,P49961
P19387,grp_0655,O15514
P19388,grp_0655,O15514
P19397,grp_0207,P08962
P19404,grp_0019,O00217
P19419,grp_0239,P11308
P19429,grp_0332,P19429
P19438,grp_0333,P19438
P19447,grp_1333,Q9BTD8
P19474,grp_1589,P49746
P19784,grp_1154,Q7KZI7
P19793,grp_0175,P06401
P19838,grp_2065,O75462
P19878,grp_1580,P49321
P19883,grp_0335,P19883
P19971,grp_0336,P19971
P20023,grp_0862,O43556
P20042,grp_0029,O00303
P20073,grp_0152,P04921
P20151,grp_0091,P00749
P20226,grp_1764,Q92994
P20248,grp_1154,Q7KZI7
P20290,grp_0918,Q13765
P20309,grp_1080,Q5T848
P20333,grp_0028,O00300
P20336,grp_1932,P84077
P20338,grp_1932,P84077
P20339,grp_1932,P84077
P20366,grp_0339,P20366
P20585,grp_0729,Q9UG63
P20594,grp_1958,Q02108
P20618,grp_0771,Q9UL46
P20648,grp_1615,P50993
P20674,grp_0227,P10176
P20700,grp_0340,P20700
P20701,grp_1495,P38570
P20711,grp_1395,Q9H1K1
P20749,grp_2007,Q96HA7
P20783,grp_0341,P20783
P20794,grp_1154,Q7KZI7
P20815,grp_0243,P11511
P20839,grp_0249,P12268
P20936,grp_1126,Q6PD62
P20963,grp_0342,P20963
P21145,grp_0080,O15127
P21281,grp_0343,P21281
P21333,grp_0344,P21333
P21359,grp_1554,P46940
P21397,grp_0432,P31040
P21452,grp_1932,P84077
P21453,grp_1932,P84077
P21554,grp_1691,P61201
P21580,grp_0346,P21580
P21675,grp_1384,Q9H0E9
P21709,grp_0347,P21709
P21728,grp_1932,P84077
P21730,grp_0348,P21730
P21731,grp_1932,P84077
P21796,grp_0853,O43402
P21802,grp_0349,P21802
P21810,grp_2043,O95970
P21860,grp_0102,P01133
P21917,grp_0636,Q9Y5N1
P21918,grp_0104,P01258
P21926,grp_0350,P21926
P21964,grp_0324,P18754
P21980,grp_0344,P21333
P22001,grp_0351,P22001
P22004,grp_1840,O95390
P22033,grp_0352,P22033
P22059,grp_0353,P22059
P22087,grp_0040,O00566
P22090,grp_0354,P22090
P22102,grp_0355,P22102
P22301,grp_0916,Q13651
P22303,grp_0629,Q9Y570
P22415,grp_0356,P22415
P22455,grp_1154,Q7KZI7
P22459,grp_0351,P22001
P22460,grp_0351,P22001
P22607,grp_1154,Q7KZI7
P22626,grp_0357,P22626
P22681,grp_0358,P22681
P22736,grp_0175,P06401
P22792,grp_2043,O95970
P22888,grp_1932,P84077
P23025,grp_0359,P23025
P23219,grp_2082,Q13219
P23229,grp_1495,P38570
P23246,grp_1900,P62995
P23258,grp_1634,P52732
P23280,grp_0360,P23280
P23352,grp_2065,O75462
P23396,grp_1886,P62495
P23415,grp_0124,P02708
P23458,grp_1154,Q7KZI7
P23467,grp_0320,P18433
P23508,grp_0152,P04921
P23511,grp_0561,Q9NR33
P23528,grp_0364,P23528
P23760,grp_0722,Q9UBX0
P23763,grp_1764,Q92994
P23769,grp_0365,P23769
P23771,grp_0365,P23769
P23921,grp_0366,P23921
P23945,grp_1942,Q00604
P23975,grp_1727,Q08722
P24311,grp_0227,P10176
P24385,grp_1154,Q7KZI7
P24386,grp_0432,P31040
P24394,grp_0367,P24394
P24468,grp_0175,P06401
P24522,grp_1324,Q9BRX2
P24530,grp_0368,P24530
P24539,grp_1253,O75947
P24588,grp_0369,P24588
P24593,grp_0153,P05019
P24821,grp_0371,P24821
P24863,grp_1154,Q7KZI7
P24864,grp_1154,Q7KZI7
P24928,grp_0372,P24928
P24941,grp_1154,Q7KZI7
P25021,grp_1932,P84077
P25024,grp_1932,P84077
P25025,grp_0152,P04921
P25054,grp_0373,P25054
P25092,grp_1727,Q08722
P25098,grp_0514,O75096
P25100,grp_1080,Q5T848
P25101,grp_1932,P84077
P25103,grp_1691,P61201
P25105,grp_1080,Q5T848
P25106,grp_0376,P25106
P25116,grp_0090,P00734
P25205,grp_1287,Q96TA2
P25208,grp_0561,Q9NR33
P25311,grp_0590,Q9NX02
P25398,grp_1886,P62495
P25445,grp_1727,Q08722
P25490,grp_0380,P25490
P25685,grp_0381,P25685
P25686,grp_0382,P25686
P25705,grp_0343,P21281
P25786,grp_0771,Q9UL46
P25787,grp_0771,Q9UL46
P25788,grp_0771,Q9UL46
P25789,grp_0771,Q9UL46
P25791,grp_0383,P25791
P25942,grp_0384,P25942
P25963,grp_0385,P25963
P26006,grp_1495,P38570
P26010,grp_0344,P21333
P26012,grp_1495,P38570
P26038,grp_0387,P26038
P26196,grp_0728,Q9UFF9
P26358,grp_0747,Q9UJW3
P26367,grp_1663,P55771
P26368,grp_1900,P62995
P26373,grp_0038,O00541
P26439,grp_0684,Q9NZL9
P26441,grp_2065,O75462
P26572,grp_1732,Q10469
P26583,grp_1647,P54277
P26599,grp_0388,P26599
P26641,grp_0389,P26641
P26651,grp_0390,P26651
P26678,grp_0391,P26678
P26715,grp_1403,Q9H2X3
P26718,grp_1403,Q9H2X3
P26951,grp_0392,P26951
P26992,grp_1727,Q08722
P27105,grp_0752,Q9UJZ1
P27338,grp_0432,P31040
P27348,grp_0393,P27348
P27352,grp_0394,P27352
P27361,grp_1154,Q7KZI7
P27449,grp_0395,P27449
P27487,grp_0514,O75096
P27540,grp_0658,O15534
P27635,grp_0038,O00541
P27694,grp_1643,P54132
P27695,grp_0614,Q9Y6W5
P27797,grp_1589,P49746
P27815,grp_0884,Q13370
P27824,grp_2049,O60291
P27918,grp_0396,P27918
P27986,grp_0397,P27986
P28066,grp_0771,Q9UL46
P28070,grp_0771,Q9UL46
P28072,grp_0771,Q9UL46
P28074,grp_0771,Q9UL46
P28221,grp_1932,P84077
P28222,grp_1080,Q5T848
P28223,grp_0636,Q9Y5N1
P28289,grp_0173,P06396
P28324,grp_0239,P11308
P28331,grp_0019,O00217
P28335,grp_1080,Q5T848
P28340,grp_1469,P35249
P28356,grp_0722,Q9UBX0
P28358,grp_0722,Q9UBX0
P28360,grp_0722,Q9UBX0
P28370,grp_1333,Q9BTD8
P28482,grp_1154,Q7KZI7
P28566,grp_1932,P84077
P28676,grp_1872,O15182
P28702,grp_0175,P06401
P28715,grp_0794,Q9UQ84
P28749,grp_0174,P06400
P28799,grp_0402,P28799
P28845,grp_0403,P28845
P28907,grp_0404,P28907
P28908,grp_1829,Q8IUQ4
P29033,grp_1240,O75712
P29083,grp_0406,P29084
P29084,grp_0406,P29084
P29218,grp_0407,P29218
P29274,grp_0636,Q9Y5N1
P29275,grp_1932,P84077
P29279,grp_0408,P29279
P29317,grp_1154,Q7KZI7
P29322,grp_1154,Q7KZI7
P29350,grp_0320,P18433
P29353,grp_0055,O14654
P29371,grp_1932,P84077
P29373,grp_0410,P29373
P29374,grp_0411,P29374
P29376,grp_0780,Q9UM73
P29459,grp_0412,P29459
P29460,grp_0546,Q9NPF7
P29466,grp_0962,Q14790
P29474,grp_0413,P29474
P29475,grp_0414,P29475
P29590,grp_0415,P29590
P29597,grp_1154,Q7KZI7
P29972,grp_0416,P29972
P29992,grp_0514,O75096
P30049,grp_1253,O75947
P30050,grp_1886,P62495
P30101,grp_1836,Q8IXB1
P30153,grp_1184,Q92616
P30154,grp_1184,Q92616
P30260,grp_0302,P16402
P30273,grp_0419,P30273
P30279,grp_0590,Q9NX02
P30281,grp_1154,Q7KZI7
P30305,grp_0421,P30305
P30307,grp_0000,A0JLT2
P30405,grp_0514,O75096
P30411,grp_1932,P84077
P30518,grp_1727,Q08722
P30530,grp_0535,Q9HCX4
P30531,grp_1957,Q01959
P30532,grp_0124,P02708
P30542,grp_1932,P84077
P30556,grp_0425,P30556
P30559,grp_0426,P30559
P30613,grp_0427,P30613
P30622,grp_0941,Q14203
P30626,grp_0428,P30626
P30679,grp_1932,P84077
P30872,grp_1932,P84077
P30874,grp_0429,P30874
P30876,grp_0655,O15514
P30926,grp_0124,P02708
P30968,grp_1080,Q5T848
P30988,grp_0430,P30988
P30989,grp_0761,Q9UKS6
P30990,grp_0255,P12821
P31040,grp_0432,P31040
P31153,grp_1940,Q00266
P31269,grp_0722,Q9UBX0
P31273,grp_0722,Q9UBX0
P31314,grp_1473,P35527
P31323,grp_0433,P31323
P31327,grp_0434,P31327
P31350,grp_1163,Q7LG56
P31391,grp_0104,P01258
P31431,grp_0152,P04921
P31639,grp_1727,Q08722
P31645,grp_1727,Q08722
P31749,grp_1994,Q96FC9
P31751,grp_0436,P31751
P31785,grp_2065,O75462
P31943,grp_1900,P62995
P31946,grp_1580,P49321
P31948,grp_0437,P31948
P32004,grp_2065,O75462
P32121,grp_2065,O75462
P32238,grp_1932,P84077
P32239,grp_0439,P32239
P32241,grp_0590,Q9NX02
P32245,grp_1932,P84077
P32248,grp_2065,O75462
P32249,grp_0590,Q9NX02
P32297,grp_0124,P02708
P32302,grp_1080,Q5T848
P32320,grp_0442,P32320
P32455,grp_1333,Q9BTD8
P32745,grp_1932,P84077
P32754,grp_0443,P32754
P32780,grp_0444,P32780
P32856,grp_0445,P32856
P32927,grp_2065,O75462
P32969,grp_0038,O00541
P32971,grp_0822,Q9Y375
P33032,grp_0514,O75096
P33151,grp_0862,O43556
P33176,grp_1764,Q92994
P33240,grp_1900,P62995
P33402,grp_1958,Q02108
P33778,grp_0302,P16402
P33991,grp_1287,Q96TA2
P33992,grp_1287,Q96TA2
P33993,grp_1287,Q96TA2
P34059,grp_1458,P34059
P34130,grp_0341,P20783
P34741,grp_1459,P34741
P34896,grp_0453,Q96CB8
P34897,grp_1395,Q9H1K1
P34903,grp_0124,P02708
P34925,grp_1154,Q7KZI7
P34931,grp_1461,P34932
P34932,grp_1461,P34932
P34947,grp_1154,Q7KZI7
P34969,grp_0104,P01258
P34972,grp_1691,P61201
P34995,grp_1932,P84077
P34998,grp_1462,P34998
P35070,grp_1288,Q99075
P35221,grp_0590,Q9NX02
P35222,grp_0590,Q9NX02
P35225,grp_1727,Q08722
P35226,grp_0516,O75150
P35227,grp_0516,O75150
P35228,grp_1466,P35228
P35232,grp_0752,Q9UJZ1
P35240,grp_0887,Q13402
P35241,grp_0887,Q13402
P35244,grp_1468,P35244
P35249,grp_1333,Q9BTD8
P35250,grp_1333,Q9BTD8
P35251,grp_1333,Q9BTD8
P35268,grp_0038,O00541
P35269,grp_0633,Q9Y5B0
P35318,grp_1470,P35318
P35346,grp_1932,P84077
P35348,grp_1932,P84077
P35354,grp_2082,Q13219
P35367,grp_0104,P01258
P35368,grp_1080,Q5T848
P35372,grp_0104,P01258
P35408,grp_0104,P01258
P35414,grp_1932,P84077
P35442,grp_1589,P49746
P35462,grp_1932,P84077
P35499,grp_1740,Q07699
P35527,grp_1473,P35527
P35555,grp_1589,P49746
P35579,grp_0159,P05109
P35580,grp_0013,O00159
P35590,grp_2065,O75462
P35606,grp_0514,O75096
P35609,grp_0582,Q9NVD7
P35612,grp_0658,O15534
P35613,grp_1476,P35613
P35625,grp_0098,P01033
P35637,grp_1477,P35637
P35638,grp_1478,P35638
P35658,grp_0514,O75096
P35659,grp_0302,P16402
P35813,grp_1480,P35813
P35858,grp_2043,O95970
P35869,grp_0272,P14625
P35908,grp_0580,Q9NV92
P35913,grp_0884,Q13370
P35916,grp_1727,Q08722
P35968,grp_1154,Q7KZI7
P35998,grp_1481,P35998
P36021,grp_0553,Q9NQ40
P36404,grp_1482,P36404
P36405,grp_1932,P84077
P36507,grp_1154,Q7KZI7
P36542,grp_0343,P21281
P36544,grp_1580,P49321
P36578,grp_0038,O00541
P36873,grp_1484,P36873
P36888,grp_1154,Q7KZI7
P36894,grp_0253,P12643
P36896,grp_0253,P12643
P36897,grp_1154,Q7KZI7
P36915,grp_1994,Q96FC9
P36941,grp_1485,P36941
P36954,grp_0655,O15514
P36956,grp_1735,Q12772
P36957,grp_1486,P36957
P37088,grp_1487,P37088
P37108,grp_1488,P37108
P37173,grp_0253,P12643
P37198,grp_2007,Q96HA7
P37231,grp_0175,P06401
P37275,grp_2051,O60315
P37287,grp_1490,P37287
P37288,grp_1491,P37288
P37840,grp_1492,P37840
P38159,grp_1900,P62995
P38398,grp_1148,Q6ZW49
P38432,grp_1494,P38432
P38484,grp_2065,O75462
P38570,grp_1495,P38570
P38606,grp_0343,P21281
P38646,grp_1461,P34932
P38919,grp_0728,Q9UFF9
P38936,grp_1469,P35249
P39019,grp_1886,P62495
P39023,grp_0038,O00541
P39060,grp_1499,P39060
P39086,grp_1048,Q3KNW5
P39656,grp_0151,P04843
P39687,grp_1850,O60508
P39748,grp_1469,P35249
P39905,grp_1840,O95390
P40121,grp_0173,P06396
P40126,grp_0590,Q9NX02
P40189,grp_2065,O75462
P40197,grp_2043,O95970
P40222,grp_1764,Q92994
P40225,grp_1727,Q08722
P40227,grp_0060,O14775
P40238,grp_2065,O75462
P40259,grp_0590,Q9NX02
P40337,grp_0049,O14508
P40424,grp_0543,Q9NPC8
P40425,grp_1764,Q92994
P40426,grp_1764,Q92994
P40429,grp_0038,O00541
P40616,grp_1504,P40616
P40692,grp_1505,P40692
P40763,grp_1521,P42229
P40818,grp_1506,P40818
P40855,grp_1507,P40855
P40933,grp_0875,Q13261
P40937,grp_1333,Q9BTD8
P40938,grp_1333,Q9BTD8
P40939,grp_1509,P40939
P41002,grp_0049,O14508
P41091,grp_1511,P41091
P41143,grp_0636,Q9Y5N1
P41145,grp_0761,Q9UKS6
P41146,grp_0636,Q9Y5N1
P41180,grp_1048,Q3KNW5
P41182,grp_0701,Q9P2G9
P41208,grp_1513,P41208
P41212,grp_1495,P38570
P41220,grp_1258,O94810
P41222,grp_0127,P02753
P41223,grp_0175,P06401
P41227,grp_0354,P22090
P41231,grp_1932,P84077
P41235,grp_0175,P06401
P41240,grp_1126,Q6PD62
P41252,grp_1516,P41252
P41279,grp_1154,Q7KZI7
P41586,grp_1966,Q02643
P41587,grp_1966,Q02643
P41594,grp_1048,Q3KNW5
P41595,grp_1080,Q5T848
P41597,grp_1495,P38570
P41743,grp_0152,P04921
P41968,grp_1932,P84077
P41970,grp_0239,P11308
P42167,grp_0761,Q9UKS6
P42224,grp_1519,P42224
P42226,grp_0658,O15534
P42229,grp_1521,P42229
P42261,grp_0514,O75096
P42262,grp_1048,Q3KNW5
P42285,grp_1333,Q9BTD8
P42336,grp_0030,O00329
P42338,grp_0030,O00329
P42345,grp_1184,Q92616
P42356,grp_1184,Q92616
P42566,grp_0320,P18433
P42568,grp_0822,Q9Y375
P42574,grp_0962,Q14790
P42575,grp_0962,Q14790
P42677,grp_1886,P62495
P42684,grp_1126,Q6PD62
P42695,grp_1764,Q92994
P42701,grp_2065,O75462
P42702,grp_2065,O75462
P42704,grp_1262,O15235
P42766,grp_0038,O00541
P42768,grp_0201,P08195
P42771,grp_1727,Q08722
P42858,grp_1531,P42858
P43004,grp_1532,P43004
P43026,grp_1840,O95390
P43080,grp_1872,O15182
P43088,grp_1932,P84077
P43115,grp_1691,P61201
P43119,grp_1932,P84077
P43146,grp_0887,Q13402
P43220,grp_1534,P43220
P43243,grp_1900,P62995
P43246,grp_0729,Q9UG63
P43351,grp_1535,P43351
P43354,grp_0175,P06401
P43355,grp_0590,Q9NX02
P43356,grp_0063,O14802
P43357,grp_0063,O14802
P43360,grp_0063,O14802
P43364,grp_0063,O14802
P43403,grp_0516,O75150
P43405,grp_1154,Q7KZI7
P43487,grp_0055,O14654
P43681,grp_1727,Q08722
P43686,grp_1117,Q6NXR4
P43694,grp_0302,P16402
P45379,grp_1538,P45379
P45880,grp_1358,Q9BXM7
P45973,grp_0803,Q9Y232
P45985,grp_1154,Q7KZI7
P46020,grp_1541,P46020
P46093,grp_1932,P84077
P46098,grp_0124,P02708
P46100,grp_1542,P46100
P46108,grp_0761,Q9UKS6
P46109,grp_1544,P46109
P46199,grp_1262,O15235
P46379,grp_1057,Q53SF7
P46527,grp_1545,P46527
P46531,grp_1589,P49746
P46663,grp_1932,P84077
P46734,grp_1154,Q7KZI7
P46736,grp_0507,O95630
P46776,grp_0038,O00541
P46777,grp_0038,O00541
P46778,grp_0038,O00541
P46779,grp_0038,O00541
P46781,grp_1886,P62495
P46782,grp_1886,P62495
P46783,grp_1886,P62495
P46821,grp_1932,P84077
P46934,grp_1551,P46934
P46937,grp_1552,P46937
P46939,grp_1553,P46939
P46940,grp_1554,P46940
P46977,grp_0151,P04843
P47211,grp_1932,P84077
P47710,grp_1556,P47710
P47755,grp_1440,Q9H9Q4
P47756,grp_1461,P34932
P47813,grp_0029,O00303
P47870,grp_0124,P02708
P47871,grp_0590,Q9NX02
P47872,grp_1932,P84077
P47897,grp_1560,P47897
P47900,grp_1080,Q5T848
P47901,grp_1080,Q5T848
P47914,grp_0038,O00541
P47974,grp_1136,Q6UN15
P47989,grp_1561,P47989
P48039,grp_1691,P61201
P48047,grp_0343,P21281
P48059,grp_0915,Q13643
P48061,grp_1562,P48061
P48145,grp_1080,Q5T848
P48167,grp_0124,P02708
P48307,grp_0091,P00749
P48357,grp_1727,Q08722
P48382,grp_1563,P48382
P48431,grp_0746,Q9UJU2
P48436,grp_1564,P48436
P48443,grp_0175,P06401
P48454,grp_1349,Q9BVC4
P48506,grp_1566,P48506
P48507,grp_1567,P48507
P48509,grp_0207,P08962
P48546,grp_1568,P48546
P48547,grp_0351,P22001
P48551,grp_0109,P01574
P48552,grp_0175,P06401
P48553,grp_1747,Q7Z392
P48556,grp_0771,Q9UL46
P48643,grp_0060,O14775
P48729,grp_1154,Q7KZI7
P48735,grp_1619,P51553
P48736,grp_0030,O00329
P48740,grp_1415,Q9H5V8
P48745,grp_0408,P29279
P48764,grp_1571,P48764
P48995,grp_0535,Q9HCX4
P49005,grp_0938,Q14181
P49006,grp_1573,P49006
P49019,grp_0104,P01258
P49023,grp_1544,P46109
P49069,grp_1575,P49069
P49116,grp_0175,P06401
P49137,grp_1154,Q7KZI7
P49146,grp_1932,P84077
P49190,grp_1932,P84077
P49207,grp_0038,O00541
P49281,grp_0514,O75096
P49286,grp_0636,Q9Y5N1
P49321,grp_1580,P49321
P49336,grp_1154,Q7KZI7
P49354,grp_0757,Q9UKC9
P49356,grp_0757,Q9UKC9
P49368,grp_0060,O14775
P49406,grp_1262,O15235
P49407,grp_2065,O75462
P49411,grp_1262,O15235
P49427,grp_1802,Q8NEZ2
P49450,grp_0324,P18754
P49459,grp_1802,Q8NEZ2
P49642,grp_1585,P49642
P49643,grp_1586,P49643
P49674,grp_1154,Q7KZI7
P49682,grp_1932,P84077
P49711,grp_0380,P25490
P49715,grp_1587,P49715
P49720,grp_0771,Q9UL46
P49721,grp_0771,Q9UL46
P49736,grp_0718,Q9UBU7
P49746,grp_1589,P49746
P49754,grp_0514,O75096
P49755,grp_0613,Q9Y6W3
P49756,grp_1590,P49756
P49757,grp_0055,O14654
P49758,grp_1258,O94810
P49763,grp_1840,O95390
P49765,grp_0628,Q9Y547
P49767,grp_0628,Q9Y547
P49768,grp_1593,P49768
P49770,grp_1594,P49770
P49771,grp_1595,P49771
P49773,grp_1596,P49773
P49790,grp_1033,Q16630
P49792,grp_1598,P49792
P49795,grp_1258,O94810
P49802,grp_1258,O94810
P49810,grp_1593,P49768
P49815,grp_1126,Q6PD62
P49821,grp_0019,O00217
P49840,grp_1154,Q7KZI7
P49841,grp_1154,Q7KZI7
P49848,grp_0813,Q9Y2F5
P49895,grp_1604,P49895
P49903,grp_1046,Q2TAL8
P49916,grp_1605,P49916
P49917,grp_0328,P18858
P49959,grp_1607,P49959
P49961,grp_1608,P49961
P50052,grp_0636,Q9Y5N1
P50148,grp_1932,P84077
P50150,grp_1609,P50150
P50151,grp_1609,P50150
P50213,grp_1619,P51553
P50281,grp_0514,O75096
P50402,grp_1231,O75531
P50406,grp_1932,P84077
P50479,grp_0152,P04921
P50502,grp_1580,P49321
P50539,grp_1165,Q7RTS3
